sheet_name,sheet_category,data_item,available
1 Cultural Diversity,Cultural Diversity,AGE5P Age in Five Year Groups,Yes
1 Cultural Diversity,Cultural Diversity,AGEP Age,Yes
1 Cultural Diversity,Cultural Diversity,ANC1P Ancestry 1st Response,Yes
1 Cultural Diversity,Cultural Diversity,ANC2P Ancestry 2nd Response,Yes
1 Cultural Diversity,Cultural Diversity,ANCP Ancestry Multi Response,Yes
1 Cultural Diversity,Cultural Diversity,ANCRP Ancestry One or Two Response Indicator,Yes
1 Cultural Diversity,Cultural Diversity,ASSNP Core Activity Need for Assistance,Yes
1 Cultural Diversity,Cultural Diversity,Aboriginal and Torres Strait Islander Peoples,No
1 Cultural Diversity,Cultural Diversity,Age and Sex,No
1 Cultural Diversity,Cultural Diversity,Australia (UR),Yes
1 Cultural Diversity,Cultural Diversity,Australian Defence Force Service,No
1 Cultural Diversity,Cultural Diversity,Australian Drainage Divisions (UR),Yes
1 Cultural Diversity,Cultural Diversity,BPFP Country of Birth of Mother,Yes
1 Cultural Diversity,Cultural Diversity,BPLP Country of Birth of Person,Yes
1 Cultural Diversity,Cultural Diversity,BPMP Country of Birth of Father,Yes
1 Cultural Diversity,Cultural Diversity,BPPP Country of Birth of Parents,Yes
1 Cultural Diversity,Cultural Diversity,CHCAREP Unpaid Child Care,Yes
1 Cultural Diversity,Cultural Diversity,CITP Australian Citizenship,Yes
1 Cultural Diversity,Cultural Diversity,CLTHP Count of Selected Long-term Health Conditions,Yes
1 Cultural Diversity,Cultural Diversity,COARASP Whether has Arthritis and Asthma,Yes
1 Cultural Diversity,Cultural Diversity,COARDBP Whether has Arthritis and Diabetes,Yes
1 Cultural Diversity,Cultural Diversity,COARHDP Whether has Arthritis and Heart Disease,Yes
1 Cultural Diversity,Cultural Diversity,COARMHP Whether has Arthritis and Mental Health Condition,Yes
1 Cultural Diversity,Cultural Diversity,COASHDP Whether has Asthma and Heart Disease,Yes
1 Cultural Diversity,Cultural Diversity,COASLCP Whether has Asthma and Lung Condition,Yes
1 Cultural Diversity,Cultural Diversity,COCNHDP Whether has Cancer and Heart Disease,Yes
1 Cultural Diversity,Cultural Diversity,CODBHDP Whether has Diabetes and Heart Disease,Yes
1 Cultural Diversity,Cultural Diversity,CODBKDP Whether has Diabetes and Kidney Disease,Yes
1 Cultural Diversity,Cultural Diversity,COHDKDP Whether has Heart Disease and Kidney Disease,Yes
1 Cultural Diversity,Cultural Diversity,COHDMHP Whether has Heart Disease and Mental Health Condition,Yes
1 Cultural Diversity,Cultural Diversity,COLCMHP Whether has Lung Condition and Mental Health Condition,Yes
1 Cultural Diversity,Cultural Diversity,CTPP Child Type,Yes
1 Cultural Diversity,Cultural Diversity,Commonwealth Electoral Divisions (UR),Yes
1 Cultural Diversity,Cultural Diversity,Cultural Diversity,No
1 Cultural Diversity,Cultural Diversity,DOMP Unpaid Domestic Work: Number of Hours,Yes
1 Cultural Diversity,Cultural Diversity,ENGLP Proficiency in Spoken English,Yes
1 Cultural Diversity,Cultural Diversity,Employment and Income,No
1 Cultural Diversity,Cultural Diversity,Empowered Communities (UR),Yes
1 Cultural Diversity,Cultural Diversity,FPIP Parent Indicator,Yes
1 Cultural Diversity,Cultural Diversity,Greater Capital City Statistical Areas (UR),Yes
1 Cultural Diversity,Cultural Diversity,HARTP Whether has Arthritis,Yes
1 Cultural Diversity,Cultural Diversity,HASTP Whether has Asthma,Yes
1 Cultural Diversity,Cultural Diversity,HCANP Whether has Cancer (including remission),Yes
1 Cultural Diversity,Cultural Diversity,HDEMP Whether has Dementia (including Alzheimer's),Yes
1 Cultural Diversity,Cultural Diversity,HDIAP Whether has Diabetes (excluding Gestational Diabetes),Yes
1 Cultural Diversity,Cultural Diversity,HHEDP Whether has Heart Disease (including Heart Attack or Angina),Yes
1 Cultural Diversity,Cultural Diversity,HKIDP Whether has Kidney Disease,Yes
1 Cultural Diversity,Cultural Diversity,HLTHP Whether has One or more Long-term Health Condition(s),Yes
1 Cultural Diversity,Cultural Diversity,HLUNP Whether has Lung Condition (including COPD and Emphysema),Yes
1 Cultural Diversity,Cultural Diversity,HMHCP Whether has Mental Health Condition (including Depression or Anxiety),Yes
1 Cultural Diversity,Cultural Diversity,HOLHP Whether has Other Long-term Health Condition(s),Yes
1 Cultural Diversity,Cultural Diversity,HSTRP Whether has had a Stroke,Yes
1 Cultural Diversity,Cultural Diversity,Health,No
1 Cultural Diversity,Cultural Diversity,Health Comorbidities,No
1 Cultural Diversity,Cultural Diversity,IFAGEP Imputation Flag for Age,Yes
1 Cultural Diversity,Cultural Diversity,IFMSTP Imputation Flag for Registered Marital Status,Yes
1 Cultural Diversity,Cultural Diversity,IFSEXP Imputation Flag for Sex,Yes
1 Cultural Diversity,Cultural Diversity,INCP Total Personal Income (weekly),Yes
1 Cultural Diversity,Cultural Diversity,INGP Indigenous Status,Yes
1 Cultural Diversity,Cultural Diversity,Indigenous Structure (UR),Yes
1 Cultural Diversity,Cultural Diversity,LANP Language Used at Home,Yes
1 Cultural Diversity,Cultural Diversity,LNGP Whether Reported Using an Aboriginal and/or Torres Strait Islander Language at Home,Yes
1 Cultural Diversity,Cultural Diversity,LTHP Type of Long-term Health Condition,Yes
1 Cultural Diversity,Cultural Diversity,Local Government Areas (2021 Boundaries) (UR),Yes
1 Cultural Diversity,Cultural Diversity,Local Government Areas (2022 Boundaries) (UR),Yes
1 Cultural Diversity,Cultural Diversity,Long-term Health Conditions,No
1 Cultural Diversity,Cultural Diversity,MDCP Social Marital Status,Yes
1 Cultural Diversity,Cultural Diversity,MSTP Registered Marital Status,Yes
1 Cultural Diversity,Cultural Diversity,Main Statistical Area Structure (Main ASGS) (UR),Yes
1 Cultural Diversity,Cultural Diversity,Natural Resource Management Regions (UR),Yes
1 Cultural Diversity,Cultural Diversity,Need for Assistance,No
1 Cultural Diversity,Cultural Diversity,Postal Areas (UR),Yes
1 Cultural Diversity,Cultural Diversity,RELP Religious Affiliation,Yes
1 Cultural Diversity,Cultural Diversity,RLCP Relationship as Reported for Couples,Yes
1 Cultural Diversity,Cultural Diversity,RLHP Relationship in Household,Yes
1 Cultural Diversity,Cultural Diversity,RPIP Family/Household Reference Person Indicator,Yes
1 Cultural Diversity,Cultural Diversity,Relationships and Children,No
1 Cultural Diversity,Cultural Diversity,Remoteness Areas (National) (UR),Yes
1 Cultural Diversity,Cultural Diversity,Remoteness Areas (UR),Yes
1 Cultural Diversity,Cultural Diversity,SA1 by Greater Capital City Statistical Areas (UR),Yes
1 Cultural Diversity,Cultural Diversity,SA1 by Indigenous Structure (UR),Yes
1 Cultural Diversity,Cultural Diversity,SA1 by Main Statistical Area Structure (Main ASGS) (UR),Yes
1 Cultural Diversity,Cultural Diversity,SA1 by Remoteness Areas (National) (UR),Yes
1 Cultural Diversity,Cultural Diversity,SA1 by Remoteness Areas (UR),Yes
1 Cultural Diversity,Cultural Diversity,SA1 by Section of State/UCLs (UR),Yes
1 Cultural Diversity,Cultural Diversity,SA1 by Significant Urban Areas (UR),Yes
1 Cultural Diversity,Cultural Diversity,SEXP Sex,Yes
1 Cultural Diversity,Cultural Diversity,SPIP Spouse/Partner Indicator,Yes
1 Cultural Diversity,Cultural Diversity,Section of State/Urban Centres and Localities (UR),Yes
1 Cultural Diversity,Cultural Diversity,Significant Urban Areas (UR),Yes
1 Cultural Diversity,Cultural Diversity,State Electoral Divisions (2021 Boundaries) (UR),Yes
1 Cultural Diversity,Cultural Diversity,State Electoral Divisions (2022 Boundaries) (UR),Yes
1 Cultural Diversity,Cultural Diversity,Suburbs and Localities (UR),Yes
1 Cultural Diversity,Cultural Diversity,TISRP Number of Children Ever Born (ranges),Yes
1 Cultural Diversity,Cultural Diversity,"UNCAREP Unpaid Assistance to a Person with a Disability, Health Condition, or due to Old Age",Yes
1 Cultural Diversity,Cultural Diversity,Unpaid Work and Care,No
1 Cultural Diversity,Cultural Diversity,YARRP Year of Arrival in Australia (ranges),Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res","ADCP Australian Defence Force Service, detailed",Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",ADFP Australian Defence Force Service,Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",AGE10P Age in Ten Year Groups,Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",AGE5P Age in Five Year Groups,Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",AGEP Age,Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",ANC1P Ancestry 1st Response,Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",ANC2P Ancestry 2nd Response,Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",ANCP Ancestry Multi Response,Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",ASSNP Core Activity Need for Assistance,Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",Aboriginal and Torres Strait Islander Peoples,No
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",Age and Sex,No
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",Aged Care Planning Regions (UR),Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",Australia (UR),Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",Australian Defence Force Service,No
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",Australian Drainage Divisions (UR),Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",BPFP Country of Birth of Mother,Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",BPLP Country of Birth of Person,Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",BPMP Country of Birth of Father,Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",BPPP Country of Birth of Parents,Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",C3SP Attainment of Certificate III or higher or Working Towards a Non-School Qualification,Yes
"10 Persons, Place of Usual Res","Persons, Place of Usual Res",CDPP Community Development Program Participation,Yes
